business_name,review_id,rating,text,time_created
Mint Leaf,oHL7K9-zLIDGWcse-iQhaA,4,"Overall pretty good Indian restaurant for the area, easy to find at night with their bright green neon sign, right across from the playhouse.

Interior:...",2016-08-19 09:39:23
Mint Leaf,AbK9m5S5FYChcEE5ETOrjA,4,"This place was fantastic.  The only reason I didn't give it a five star was because of the service.  The waiter was nice, but took very long to come and...",2016-09-03 15:38:46
Nincomsoup,xaLbnh4tYgVAEY7D9gGeRA,5,"Delicious! 
I had the Butternut with cumin soup and a spinach cornbread muffin. 
Perfect for this chilly day. 
Great deal. 
Love it.
See the pic.",2017-01-23 05:57:31
Nincomsoup,E37Rzkm3sGtVdibYMkcQRQ,4,"On a cold winter/any cold day, what's better than a nice homemade healthy soup!?

Nimcobsoup is situated inside Old street tube station, it's a surprisingly...",2016-04-08 07:26:06
Nincomsoup,iZuXa1iEgKyAKTlHqmtXew,4,"Have you tried the chicken coconut and cranberry soup? 
I know it sounds strange and terrifying, but I promise it tastes really good.
They have a big...",2015-08-17 00:06:41
PizzaExpress,Ec-uIBQiG_rDXwXhVzulEQ,4,Sometimes you want just a decent pizza that hits the spot and fills a craving. This chain seems to be consistent. It fits for most people. Working in Canary...,2009-03-09 04:59:15
PizzaExpress,Iu21oXldAxLI4UYDpHXkvg,3,"Pizza was a bit expensive and was not full of flavour. I ordered a spiced lamb, and not only where there very little lamb, there were also not much...",2015-12-22 12:05:53
PizzaExpress,5MWilH3WWj4qi1jYCg1J8A,1,We ordered the combo for two for £32 pounds. I got the margherita pizza and it looked and tasted awful! There were bairly any toppings on it! Definitely not...,2018-06-03 05:20:13
Rivington Greenwich,RFEReFsuCgBmdzhTzqH3rQ,4,"Definitely worth popping in. I really want to try their breakfast. 

Popped in for a Sunday night dinner. I'd been told by a friend they served him one of...",2016-02-21 13:21:36
Rivington Greenwich,bhVY7pS6pVmSb8Lt1kQN2w,3,Had a three course lunch. Potted shrimps made me feel a bit sick and tasted way too fishy for my liking. However the muscles were cooked to perfection. For...,2016-01-08 23:40:53
Rivington Greenwich,Yl2-xWAdvjhNYmN193xj5w,3,Rivington has a great vibe - nicely decorated inside and the outside patio is very nice. The menu is a good assortment and variety and the drink menu is...,2016-07-06 03:14:33
The 10 Cases,3Ka6eBSCqPKT3306Y0PbAQ,5,Amazing service and wine selection.  Nice place to meet with friends and small plates were delicious! Highly recommend the crab and pork rillette with...,2023-02-23 13:32:44
The 10 Cases,ASQQ35RWuFe1Yk-SXuj0fw,5,"The food here is incredible! Fresh, flavorful and the service was spectacular! Great choice of wines and they made our anniversary night feel so special!!",2022-08-24 12:21:41
The 10 Cases,1uvUemPel9CaLOSW-3rozg,4,"Slow service and inattentive staff. At the same time, when found the staff were friendly and knowledgeable. 

Good wine and decent food. Bread is...",2019-05-16 12:42:01
Jonestown,cy0eT-8U9rqdqcnsMiyxFw,5,"Hands down, the best flat white I drank in Bethnal Green. 

The exterior of the coffee shop is very artsy/cute and the interior of the shop is inviting and...",2016-12-04 09:26:00
Jonestown,LFfdP6S2vKLRmfc0vI5-Ww,5,"Cute and spacious cafe! They had a fairly extensive drink menu and I appreciated the pictures below that broke down the ingredients. I ordered an americano,...",2018-07-30 16:44:09
Jonestown,IAX4AeEE-jgES2YlDwiKpA,5,Apparently this is another coffee bar by the same people who brought you the delights of F*ckcoffee. I stumbled across it as I was making my way through...,2017-08-10 03:14:02
Wok To Walk - Brewer St,Hi-9-fNdjQ9FPpW_aicrlQ,5,"Friday night, 2am, you want gluten free food in soho (at least I did..), go to Wok To Walk and you are not going to leave disappointed! 

Super fast, super...",2014-01-25 10:11:58
Wok To Walk - Brewer St,-diM2w43SRJ-RaJVwoWgXw,5,"One of the best take-out Asian fusion places I've been to. I'll almost I had the drunk munchies when I ate it, but it really hit the spot at midnight in a...",2019-07-02 16:42:24
Wok To Walk - Brewer St,LjPhfammPj_nZJ6yZVfZ4A,5,This place is legit for fast food. They have them all throughout Europe. They need to bring this fast food chain to the United States ASAP!,2018-11-08 12:30:12
The Feathers,3WjcRx4V-V6Wpw5FTaVViw,5,"Great service, nice ambiance, fish & chips were lovely - very crispy and the batter was light.",2022-11-07 05:20:54
The Feathers,cIM4-6t-ueh3lP6nY-ei9g,1,"Absolutely awful service. We stayed near by and came in for a drink late on a Sunday.  No one let us know the restaurant was closing in 10 minutes, and...",2023-01-30 08:10:28
The Feathers,25QZy1kprVPLIMRjRSNK2w,4,Business lunch- great beer and the best steak and ale pie to date. Airy and open. Standard Brit pub decor,2022-05-11 08:57:41
Zizzi,SSy2UC08ei2t6hHj2H1mDg,5,5 outta 5. If you want fantastic home style Italian comfort food this place for you. My wife and I came in close to closing after a long walk along the...,2022-11-22 15:24:10
Zizzi,DUH5V-2aIU_hw-KzLn_yAw,3,"This spot is ok. Nothing to write home about, and really no reason to come back. It was an easy spot to do during a busy work lunch, but it was very...",2022-09-29 19:13:53
Zizzi,o6jB6arHhOu3H6yLshoXXw,1,Extremely slow service. Food took 40 minutes to come out. Waitress had to apologize. They didn't have our appetizer on the menu (didn't find out until 10...,2022-07-18 12:45:28
Yipin China Restaurant,wNCqjwV39EK36wnx5V8WnQ,4,Like any typical Chinese restaurant the staff here are fluent in Cantonese and Mandarin but not so familiar with English. The menu is vast and holds a good...,2016-10-17 13:30:34
Yipin China Restaurant,9vAbhWaEJNPzLrIm88goaQ,5,"One my favorite Chinese restaurants in London. The quality here is top notch, and the flavors are genuinely authentic to the region it says it's from. I...",2022-07-04 13:56:15
Yipin China Restaurant,_hZ3vaBbftFCJWsbRCUsAQ,4,"Classic case of don't judge a book by its cover. On the outside, it looks like a typical neighbourhood Chinese eatery:  bad decor, uninspired furniture,...",2016-02-19 10:53:46
City Spice,DXpNH_rdFYqvWEAj4jzxWw,3,"Service was not friendly, food was good.

Brick Lane is loaded with great places to eat. I decided to try City Spice.  I took a cab and arrived, quickly two...",2019-05-29 15:18:33
City Spice,sAt1sInphjf3628Y30tZUA,2,Fantastic food - but don't go if you're a brown woman. It's just a bunch of brown men who think they know better than you and treat you rudely the entire...,2022-08-15 14:06:37
City Spice,Saudc_wcyEN46hT-t5LU_w,5,Service was great and food flavorful. There are vegetarian and vegan options so both meat and non meat eaters were happy. We appreciated our waiter's...,2022-04-21 06:56:13
Gigs,p9BxqyoRI1Sbs5ogXWjpZg,4,"Overall: Trying fish and chips was on my list of things to do while vacationing in London and this place did not disappoint!

Location: This is very close...",2019-08-01 06:30:52
Gigs,zZ996jRldm-j0d7XAu8FJQ,2,Gigs was my first fish and chips experience in London and it was a disappointing one. My friends and I came in on a Monday afternoon after our first choice...,2017-06-17 20:52:19
Gigs,8VcZBcWk_BXT3SBbJZxZUA,4,"This is mostly a take-out/take-away serving fresh Fish & Chips. 

£4.99 Lunch special until 4 pm--that was my choice.

Tasty and fresh.

Will return when in...",2016-08-08 13:47:44
Roadhouse Restaurant,rwoBQj3jHy_OlrZUZEpjxw,5,"Finding an American-styled dive bar that doesn't reek of study abroad students isn't an easy feat; however, the Roadhouse is just that. Located right in the...",2015-08-15 10:09:29
Roadhouse Restaurant,ycrZXdiTtrK2LCKaHmtNlQ,4,Roadhouse is a lot of fun on Wednesday nights with the live band.  The karaoke competition is fierce and everybody who competes in incredible.  If you're a...,2018-08-02 05:28:49
Roadhouse Restaurant,RkWNN1Cl1M8AkITNX3iLnw,3,"One of recommendations when I visited London.

My cousin and his wife live about 3 hours away from London though they had been to this place a couple of...",2015-05-30 22:12:59
Tai Won Mein,aMZBvVl6ST54Hk06zAIsnw,5,"Revisited a restaurant I've spent my whole life going to. I ordered the following:

- Fried ho fun with roast duck
- Deep fried squid with salt and chilli
-...",2019-07-01 13:52:17
Tai Won Mein,laAOvO3-WCgR_B2w8_vLTw,3,"The shop is located at the heart of Greenwich basically next to Cutty Sark DLR station. Upon first look you might think, awesome cheap big portion Asian...",2017-04-17 14:37:46
Tai Won Mein,BB7i4Gas2ZYnxf2uB97RTQ,4,"This is a relatively inexpensive rice and noodle shop in central Greenwich, right near the Cutty Sark DLR stop and Greenwich Market.

Most mains are around...",2016-08-06 06:17:45
The Fish House,skkc3kJeYqDVlxutmf5okw,4,I've been coming here for 20 years! the food gets better and better! love the classic fish and chips! You can eat in or takeaway! If you dine in you'll get...,2021-09-23 10:33:03
The Fish House,5U91xRttGE7UbClbvYfr7A,3,"Had an impromptu dinner here last night with friends, having walked by to see a massive queue out the door. Always a good sign!

The menu looked incredibly...",2015-07-24 01:55:12
The Fish House,2xsK0fzHym4D7S6uwpFO_Q,5,"I ate here during the London 2012 Olympics & despite the time since, I still remember clearly the decor, the friendly attitude of the staff, the lovely...",2016-03-04 07:18:17
Pizza Sophia,TsGSyzdn_phY7z9IrChUEA,5,Take away pizza was great and prepared quickly even when the restaurant was full of customers! Italian style with a delicious crust.,2019-03-20 09:22:16
Pizza Sophia,_zF2OHh9OI1UFJHi0iM0bw,3,I was somewhat disappointed in how thing this pizza was. When I tried to pick up a slice all the toppings slid off :/ There are a lot of good reviews here...,2019-04-08 16:54:43
Pizza Sophia,SBgLtbsSULHRYVWqYkBvuA,1,The pizza looked good.  We pulled up with a family of 5 (two small kids) at 2pm on a Saturday and the restaurant had only one table occupied.  We started to...,2019-08-03 06:42:49
Xi'an Impressions,YQlCKYtD6iSWTT_ksv6c5Q,5,"Located just right across from the Emirates Stadium is this tiny gem.  I ordered the Xi'an cold noodles, Xi'an Spicy Beef Burger, and their signature pulled...",2019-05-28 09:28:29
Xi'an Impressions,ZDrGVUFWFBWLlaZ-YjHT1A,5,"Situated right opposite Emirates stadium, always packed and very popular with the Chinese so do make a reservation.Decor is very basic, quite similar to the...",2016-03-23 09:11:02
Xi'an Impressions,8jd_yXx1TzeEUd_3vm9aQg,4,"After living in Xi'an for a while, I now miss the combination of flavours that differs from many other Chinese cuisines.

Middle eastern scents of herbs and...",2016-03-03 09:40:17
La Luna,D0BMnxGW-0x3q-Rb1hcB2w,5,Great food and service. The calzone was a standout and is HUGE and tasty. Will definitely be back.,2022-11-21 00:04:34
La Luna,1j3f8VERSrk4SHSEY3ElJg,3,"Good food at a reasonable price, the place was quiet on a Thursday night after our first day in London and a miserable trip (two cancelled flights, lost...",2018-11-27 00:10:31
La Luna,r4QOx2LWitHelb0WQQy7Wg,5,"Left touristy London and took a quick bus to La Luna based on the great rating and decent pricing listed on Yelp... Boy,  we were not disappointed! So good!...",2019-03-13 12:50:09
Barry's Fish Bar,lG7ACpQRsyw_nvQhrh4tNA,4,"This has become a flat staple for us! Barry's is reliable, quick and the food is always hot on arrival and tasty in the tummy!

Being a northerner it does...",2015-12-10 12:44:48
Barry's Fish Bar,ugUSIf_-N_an10upb57_ug,5,"the guy in here let me use the WiFi hot-spot on his phone oncre! the chips I bought were pretty OK, but the hospitality was outstanding",2019-06-14 09:48:16
Barry's Fish Bar,KoKDR-zuBd8j793rEiiMQA,5,The cod was fresh and outside crispy. A lot of fish and good if you are very hungry. Great chips and tasty. I am a frequent customer and will come back.,2016-08-30 15:08:18
K Place,0ChTM-xkfMWR4vDyEhe7Hw,4,"So don't be alarmed by the gloomy entrance - trudge onwards and walk down into the restaurant because I promise you'll have a great time. 

The waiters are...",2017-01-28 14:56:39
K Place,qr_-Ov-vjqEmqfRr7kby-A,3,"K, K Place, I really wanted to like you but, in the end, you were just (O)K. 

We'd read some things about how K Place was doing an AYCE Korean BBQ option....",2016-10-12 18:51:15
K Place,2laQsuDhtSYbWmqOVn4C2A,3,"Tucked away on a side street amidst the bustle of the City, KP starts down a set of stairs into a decidedly unremarkable dining space with stacks of boxes...",2019-05-26 23:50:46
Granger & Co,jbNRjUQd-X44HrifZWMoAQ,5,"Had an excellent takeaway meal from here! Hubby showed up right before closing thinking that they were open another hour, but the host still took his order...",2022-09-11 14:03:41
Granger & Co,8kVjd6iOlNbQ15sagZ0aSA,4,"Came here for a quick brunch before my train at St.Pancreas. Got the chopped salad which was delicious, can't say much else about the food. The service was...",2022-04-07 04:23:05
Granger & Co,05Zygfpo_V14KPOgS6WL_w,5,Excellent brunch spot! Tried the ricotta hotcakes one time and the folded scrambled eggs the second. Both were delicious. The atmosphere is very clean and...,2022-02-21 10:43:37
Mem & Laz,LILF0zuG5CCbeJrpkgMHZQ,5,This is always one of my favorite spots to eat when in London. The generous and lemony chicken livers are my go-to dish but everything is lovely and the...,2017-01-12 12:39:20
Mem & Laz,Uv7lqa3CSh6V3LIhWVVelw,4,"Another great evening at mem and laz! Visited with a big group for my birthday and the food, vibe and atmosphere did not disappoint! 

Service as ways a bit...",2015-11-08 05:35:18
Mem & Laz,7peIJ_1QBVvgvZaGk1S4aQ,4,I chose to eat here after reading the menu in the window and I couldn't wait to get inside. Mem and Laz has two restaurants right next door to each other so...,2016-02-27 01:35:58
Konaki Restaurant,O_YKR70gN_rwVXYiva_Ndw,5,"Absolutely delicious!!! 
Really legit Greek food that is tastefully flavored and rightly portioned. 
We had the hummus, and baked feta as appetizers and...",2019-07-25 10:41:01
Konaki Restaurant,miYIAGIZYNj735NTrua7qw,3,Hungry and looking for a place to eat around Holborn and the British museum then this little Greek restaurant should be right up your street. They do a...,2016-08-12 14:38:19
